XP_054401349.1	XP_054401349.1_gene:LOC129053305_species:PonAbe	100.000	0	0	0	100	0.0
XP_054401349.1	XP_054329461.1_gene:LOC129025942_species:PonPyg	92.308	10	3	54	75	0.0
XP_054401349.1	XP_054329461.1_gene:LOC129025942_species:PonPyg	84.466	35	4	29	75	0.0
XP_054401349.1	XP_054329461.1_gene:LOC129025942_species:PonPyg	89.205	18	1	1	75	5.40e-99
XP_054401349.1	XP_054329464.1_gene:LOC129025944_species:PonPyg	86.795	9	4	108	75	0.0
XP_054401349.1	XP_054329464.1_gene:LOC129025944_species:PonPyg	84.466	35	4	29	75	0.0
XP_054401349.1	XP_054329464.1_gene:LOC129025944_species:PonPyg	89.205	18	1	1	75	1.61e-79
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	98.243	10	1	1	100	0.0
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	98.848	5	0	0	100	0.0
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	87.374	38	3	12	100	0.0
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	87.845	21	1	1	100	9.92e-97
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	86.486	22	2	3	100	1.37e-96
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	53.521	26	3	7	100	2.55e-10
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	45.070	16	2	23	100	2.65e-08
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	50.000	24	5	15	100	5.32e-08
XP_054401349.1	XP_054401340.1_gene:LOC129053245_species:PonAbe	53.571	20	2	6	100	1.43e-07
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	98.243	10	1	1	100	0.0
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	99.078	4	0	0	100	0.0
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	87.595	37	3	12	100	0.0
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	87.845	21	1	1	100	1.01e-96
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	86.486	22	2	3	100	1.40e-96
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	53.521	26	3	7	100	2.48e-10
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	45.070	16	2	23	100	2.56e-08
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	50.000	24	5	15	100	5.23e-08
XP_054401349.1	XP_054401348.1_gene:LOC129053304_species:PonAbe	53.571	20	2	6	100	1.41e-07
XP_054401349.1	XP_054329466.1_gene:LOC129025947_species:PonPyg	80.227	18	6	156	76	0.0
XP_054401349.1	XP_054329466.1_gene:LOC129025947_species:PonPyg	82.436	45	5	30	76	0.0
XP_054401349.1	XP_054329466.1_gene:LOC129025947_species:PonPyg	82.533	33	2	7	76	1.55e-97
XP_054401349.1	XP_054329474.1_gene:LOC129025961_species:PonPyg	78.523	33	6	156	76	0.0
XP_054401349.1	XP_054329474.1_gene:LOC129025961_species:PonPyg	81.030	51	5	30	76	0.0
XP_054401349.1	XP_054329474.1_gene:LOC129025961_species:PonPyg	82.096	34	2	7	76	7.72e-96
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	80.000	46	6	131	74	0.0
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	79.730	52	7	38	74	0.0
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	89.575	20	2	7	74	2.96e-140
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	83.525	30	3	13	74	8.37e-125
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	74.348	45	2	14	74	4.01e-81
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	49.383	28	4	13	74	5.26e-09
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	46.939	34	6	18	74	1.17e-08
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	50.000	26	5	15	74	1.81e-08
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	50.000	26	5	15	74	1.81e-08
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	50.000	26	5	15	74	1.81e-08
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	50.000	26	5	15	74	1.81e-08
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	50.000	26	5	15	74	1.81e-08
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	59.574	13	2	6	74	7.90e-07
XP_054401349.1	XP_054329449.1_gene:LOC129025923_species:PonPyg	83.333	2	0	0	74	0.32
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	85.695	11	3	96	76	0.0
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	82.436	45	5	30	76	0.0
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	82.533	33	2	7	76	3.38e-98
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	89.535	11	2	7	76	2.79e-94
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	63.077	22	2	2	76	7.69e-16
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	60.000	26	2	2	76	1.00e-14
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	67.273	17	1	1	76	2.60e-14
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	59.459	21	3	9	76	4.94e-14
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	53.571	20	2	6	76	1.76e-07
XP_054401349.1	XP_054329465.1_gene:LOC129025945_species:PonPyg	71.875	8	1	1	76	2.00e-06
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	88.088	22	2	54	72	0.0
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	80.603	51	5	39	72	0.0
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	82.096	34	2	7	72	4.53e-97
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	74.609	48	3	17	72	1.90e-96
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	87.432	22	1	1	72	2.42e-91
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	63.077	22	2	2	72	2.26e-16
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	81.395	7	1	1	72	5.46e-16
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	60.000	26	2	2	72	2.75e-15
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	67.273	17	1	1	72	8.49e-15
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	59.459	21	3	9	72	1.31e-14
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	53.521	26	3	7	72	1.13e-10
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	81.250	5	1	1	72	3.34e-10
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	45.070	16	2	23	72	1.15e-08
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	50.000	24	5	15	72	2.81e-08
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	53.571	20	2	6	72	1.20e-07
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	63.158	13	1	1	72	1.05e-06
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	56.757	15	1	1	72	2.66e-06
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	44.898	24	2	3	72	9.14e-06
XP_054401349.1	XP_054329475.1_gene:LOC129025963_species:PonPyg	52.632	11	2	7	72	3.66e-04
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	82.659	18	4	102	73	0.0
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	82.075	47	4	29	73	0.0
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	82.533	33	2	7	73	3.89e-99
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	91.860	6	1	1	73	4.91e-43
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	66.304	18	3	13	73	2.60e-27
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	64.062	21	2	2	73	3.51e-16
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	60.000	26	2	2	73	3.87e-15
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	67.273	17	1	1	73	1.06e-14
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	60.274	20	3	9	73	2.00e-14
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	64.865	12	1	1	73	1.28e-06
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	47.826	17	2	7	73	4.03e-04
XP_054401349.1	XP_054329470.1_gene:LOC129025960_species:PonPyg	66.667	5	1	1	73	8.1
XP_054401349.1	XP_054401331.1_gene:LOC129053219_species:PonAbe	85.350	48	6	44	100	0.0
XP_054401349.1	XP_054401331.1_gene:LOC129053219_species:PonAbe	80.460	43	4	42	100	0.0
XP_054401349.1	XP_054401331.1_gene:LOC129053219_species:PonAbe	60.177	54	7	126	100	1.82e-136
XP_054401349.1	XP_054401331.1_gene:LOC129053219_species:PonAbe	87.293	22	1	1	100	5.30e-80
XP_054401349.1	XP_054401331.1_gene:LOC129053219_species:PonAbe	88.889	19	1	1	100	1.20e-78
XP_054401349.1	XP_054401331.1_gene:LOC129053219_species:PonAbe	57.778	14	1	5	100	1.56e-08
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	85.102	33	3	40	73	0.0
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	78.427	43	4	53	73	0.0
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	76.856	39	2	14	73	1.09e-89
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	83.158	30	2	2	73	4.58e-83
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	90.816	8	1	1	73	5.80e-52
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	55.000	17	1	1	73	2.51e-06
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	68.000	8	0	0	73	6.80e-06
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	42.188	30	3	7	73	1.87e-05
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	59.459	13	1	2	73	2.07e-05
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	43.478	19	2	7	73	0.010
XP_054401349.1	XP_054329441.1_gene:LOC129025913_species:PonPyg	72.222	4	1	1	73	0.25
XP_054401349.1	XP_055125591.1_gene:LOC129476758_species:SymSyn	79.332	45	3	54	71	0.0
XP_054401349.1	XP_055125591.1_gene:LOC129476758_species:SymSyn	80.523	53	4	29	71	0.0
XP_054401349.1	XP_055125591.1_gene:LOC129476758_species:SymSyn	85.143	25	1	1	71	6.61e-90
XP_054401349.1	XP_055125591.1_gene:LOC129476758_species:SymSyn	92.169	13	0	0	71	5.34e-88
XP_054401349.1	XP_055125591.1_gene:LOC129476758_species:SymSyn	86.047	11	1	1	71	5.62e-40
XP_054401349.1	XP_055125591.1_gene:LOC129476758_species:SymSyn	65.217	19	3	13	71	4.68e-26
XP_054401349.1	XP_055125591.1_gene:LOC129476758_species:SymSyn	50.000	16	2	7	71	7.68e-04
XP_054401349.1	XP_055125591.1_gene:LOC129476758_species:SymSyn	66.667	5	1	1	71	0.60
XP_054401349.1	XP_055125590.1_gene:LOC129476757_species:SymSyn	79.332	45	3	54	71	0.0
XP_054401349.1	XP_055125590.1_gene:LOC129476757_species:SymSyn	80.523	53	4	29	71	0.0
XP_054401349.1	XP_055125590.1_gene:LOC129476757_species:SymSyn	85.143	25	1	1	71	6.61e-90
XP_054401349.1	XP_055125590.1_gene:LOC129476757_species:SymSyn	92.169	13	0	0	71	5.34e-88
XP_054401349.1	XP_055125590.1_gene:LOC129476757_species:SymSyn	86.047	11	1	1	71	5.62e-40
XP_054401349.1	XP_055125590.1_gene:LOC129476757_species:SymSyn	65.217	19	3	13	71	4.68e-26
XP_054401349.1	XP_055125590.1_gene:LOC129476757_species:SymSyn	50.000	16	2	7	71	7.68e-04
XP_054401349.1	XP_055125590.1_gene:LOC129476757_species:SymSyn	66.667	5	1	1	71	0.60
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	82.683	17	2	54	73	0.0
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	86.667	42	3	12	73	0.0
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	96.232	12	1	1	73	0.0
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	89.773	17	1	1	73	1.61e-81
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	88.764	19	1	1	73	3.52e-80
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	64.234	30	2	19	73	2.81e-41
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	53.521	26	3	7	73	4.93e-10
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	47.561	30	4	13	73	7.93e-09
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	45.070	16	2	23	73	3.35e-08
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	50.000	24	5	15	73	8.83e-08
XP_054401349.1	XP_054329443.1_gene:LOC129025914_species:PonPyg	60.606	12	1	1	73	8.91e-05
XP_054401349.1	XP_055233059.1_gene:LOC129530215_species:GorGor	82.108	65	2	8	75	0.0
XP_054401349.1	XP_055233059.1_gene:LOC129530215_species:GorGor	65.558	93	4	83	75	0.0
XP_054401349.1	XP_055233059.1_gene:LOC129530215_species:GorGor	76.284	48	3	49	75	4.19e-171
XP_054401349.1	XP_055233059.1_gene:LOC129530215_species:GorGor	80.939	51	2	18	75	6.04e-166
XP_054401349.1	XP_055233059.1_gene:LOC129530215_species:GorGor	84.571	26	1	1	75	9.01e-77
XP_054401349.1	XP_055233059.1_gene:LOC129530215_species:GorGor	86.747	22	0	0	75	9.00e-74
