XP_054514176.1	XP_054401355.1_gene:LOC129053346_species:PonAbe	84.314	15	1	1	68	7.50e-58
XP_054514176.1	XP_055125658.1_gene:LOC129476799_species:SymSyn	88.298	11	0	0	82	7.35e-57
XP_054514176.1	XP_055125658.1_gene:LOC129476799_species:SymSyn	28.125	19	2	4	82	2.4
XP_054514176.1	XP_055125526.1_gene:LOC129476675_species:SymSyn	88.298	11	0	0	82	8.91e-57
XP_054514176.1	XP_055125526.1_gene:LOC129476675_species:SymSyn	28.125	19	2	4	82	2.3
XP_054514176.1	XP_054401412.1_gene:LOC129053400_species:PonAbe	92.754	4	1	1	46	8.51e-44
XP_054514176.1	XP_055233235.1_gene:LOC129530429_species:GorGor	80.952	7	1	1	28	3.36e-18
XP_054530383.1	XP_055125526.1_gene:LOC129476675_species:SymSyn	67.763	12	1	37	85	1.87e-66
XP_054530383.1	XP_055125658.1_gene:LOC129476799_species:SymSyn	66.447	17	1	34	87	8.31e-66
XP_054530383.1	XP_054401355.1_gene:LOC129053346_species:PonAbe	59.155	23	3	35	79	8.06e-48
XP_054530383.1	XP_054401412.1_gene:LOC129053400_species:PonAbe	59.434	8	1	35	52	4.59e-39
XP_054530383.1	XP_055233235.1_gene:LOC129530429_species:GorGor	93.617	3	0	0	35	8.10e-30
