XP_055232300.1	XP_054326873.1	100.000	0	0	0	100	0.0
XP_055232300.1	XP_002831374.3	100.000	0	0	0	100	0.0
XP_055232300.1	XP_054532562.1	100.000	0	0	0	100	0.0
XP_055232300.1	XP_054962657.1	100.000	0	0	0	100	0.0
XP_055232300.1	NP_001627.2	100.000	0	0	0	100	0.0
XP_055232300.1	XP_055232300.1	100.000	0	0	0	100	0.0
XP_055232300.1	XP_055124369.1	98.993	3	0	0	100	0.0
XP_055232300.1	XP_055123896.1	92.905	21	0	0	99	0.0
XP_055232300.1	XP_054327921.1	92.905	21	0	0	99	0.0
XP_055232300.1	XP_016798998.1	92.905	21	0	0	99	0.0
XP_055232300.1	XP_003812675.3	92.905	21	0	0	99	0.0
XP_055232300.1	XP_004064821.1	92.905	21	0	0	99	0.0
XP_055232300.1	NP_001126815.1	92.230	23	0	0	99	0.0
XP_055232300.1	NP_001143.2	92.568	22	0	0	99	0.0
XP_055232300.1	XP_003812674.1	27.500	176	6	27	92	1.58e-28
XP_055232300.1	XP_003812674.1	22.222	140	3	14	92	2.47e-11
XP_055232300.1	XP_003812674.1	33.333	62	1	2	92	1.75e-08
XP_055232300.1	NP_660348.2	27.500	176	6	27	92	2.83e-28
XP_055232300.1	NP_660348.2	22.222	140	3	14	92	4.41e-11
XP_055232300.1	NP_660348.2	33.333	62	1	2	92	1.31e-08
XP_055232300.1	XP_054327919.1	27.143	177	6	27	92	3.73e-28
XP_055232300.1	XP_054327919.1	22.222	140	3	14	92	1.48e-10
XP_055232300.1	XP_054327919.1	32.292	63	1	2	92	3.49e-08
XP_055232300.1	XP_024096181.1	27.143	177	6	27	92	3.73e-28
XP_055232300.1	XP_024096181.1	22.222	140	3	14	92	1.48e-10
XP_055232300.1	XP_024096181.1	32.292	63	1	2	92	3.49e-08
XP_055232300.1	XP_016798997.1	27.500	176	6	27	92	4.17e-28
XP_055232300.1	XP_016798997.1	22.222	140	3	14	92	4.93e-11
XP_055232300.1	XP_016798997.1	33.333	62	1	2	92	1.80e-08
XP_055232300.1	XP_055123894.1	27.143	177	6	27	92	2.07e-27
XP_055232300.1	XP_055123894.1	21.717	141	3	14	92	1.62e-10
XP_055232300.1	XP_055123894.1	32.292	63	1	2	92	6.36e-08
XP_055232300.1	XP_004064820.3	27.143	177	6	27	92	2.31e-27
XP_055232300.1	XP_004064820.3	21.717	141	3	14	92	2.09e-10
XP_055232300.1	XP_004064820.3	32.292	63	1	2	92	6.96e-08
XP_055232300.1	XP_003818989.1	28.716	189	7	22	97	3.75e-27
XP_055232300.1	XP_009233518.1	28.716	189	7	22	97	4.15e-27
XP_055232300.1	XP_055232606.1	28.716	189	7	22	97	4.15e-27
XP_055232300.1	XP_009437895.1	28.716	189	7	22	97	4.28e-27
XP_055232300.1	XP_054328740.1	28.716	189	7	22	97	5.30e-27
XP_055232300.1	NP_001269124.1	26.911	186	10	53	97	3.88e-22
XP_055232300.1	XP_055123917.1	26.911	186	10	53	97	9.46e-22
XP_055232313.1	XP_055232313.1	100.000	0	0	0	100	0.0
XP_055232313.1	NP_660160.2	99.091	3	0	0	100	0.0
XP_055232313.1	XP_054532412.1	98.788	4	0	0	100	0.0
XP_055232313.1	XP_054327320.1	95.758	14	0	0	100	0.0
XP_055232313.1	XP_024097314.1	95.455	15	0	0	100	0.0
XP_055232313.1	XP_055124367.1	95.455	15	0	0	100	0.0
XP_055232313.1	XP_054962588.1	99.225	2	0	0	78	0.0
XP_055232313.1	XP_003317521.1	22.458	148	6	35	68	8.96e-07
XP_055232313.1	XP_003805947.1	22.458	148	6	35	68	8.96e-07
XP_055232313.1	NP_001032900.1	22.458	148	6	35	68	8.96e-07
XP_055232313.1	XP_004064259.1	23.077	149	5	31	68	1.16e-06
XP_055232313.1	XP_055124653.1	23.077	149	5	31	68	1.18e-06
XP_055232313.1	XP_054328359.1	22.458	148	6	35	68	1.18e-06
XP_055232313.1	XP_002831733.1	22.458	148	6	35	68	1.18e-06
XP_055232313.1	XP_054962564.1	34.066	56	3	4	27	0.45
XP_055232313.1	XP_054962084.1	31.868	58	3	4	27	4.1
XP_055232313.1	XP_016799483.1	38.889	19	1	3	10	7.8
XP_055232313.1	XP_003820175.2	38.889	19	1	3	10	7.8
XP_055232313.1	NP_001310004.1	38.889	19	1	3	10	8.3
XP_055232313.1	XP_018874581.2	43.333	14	1	3	8	8.6
XP_055232308.1	XP_055232308.1	100.000	0	0	0	100	0.0
XP_055232308.1	NP_001164607.1	99.856	1	0	0	100	0.0
XP_055232308.1	XP_016798640.1	99.568	3	0	0	100	0.0
XP_055232308.1	XP_057157125.1	99.568	3	0	0	100	0.0
XP_055232308.1	XP_054400249.1	98.991	7	0	0	100	0.0
XP_055232308.1	XP_055124346.1	98.991	7	0	0	100	0.0
XP_055232308.1	XP_054327318.1	98.991	7	0	0	100	0.0
XP_055232308.1	NP_695012.1	31.746	43	0	0	9	2.5
XP_055232308.1	XP_004064108.3	31.746	43	0	0	9	4.0
XP_055232308.1	XP_054326941.1	31.746	43	0	0	9	4.1
XP_055232308.1	XP_024096672.1	31.746	43	0	0	9	4.1
XP_055232308.1	XP_016798182.1	31.746	43	0	0	9	4.2
XP_055232308.1	XP_003809713.1	31.746	43	0	0	9	4.2
XP_055232308.1	XP_055122846.1	31.746	43	0	0	9	4.5
XP_018874897.2	XP_018874897.2	100.000	0	0	0	100	6.17e-131
XP_018874897.2	NP_001116370.1	97.297	5	0	0	100	3.32e-128
XP_018874897.2	XP_016798946.1	97.838	4	0	0	100	1.18e-127
XP_018874897.2	XP_057157058.1	97.297	5	0	0	100	2.29e-127
XP_018874897.2	XP_054327179.1	95.135	9	0	0	100	2.27e-123
XP_018874897.2	XP_024097318.1	94.595	10	0	0	100	1.09e-69
XP_018874897.2	XP_055123098.1	93.413	11	0	0	90	4.27e-60
XP_018874897.2	XP_034805711.1	41.121	51	6	12	52	1.87e-10
XP_018874897.2	XP_016799916.1	45.122	39	4	6	41	9.80e-10
XP_018874897.2	NP_001171737.1	47.945	33	3	5	37	9.86e-10
XP_018874897.2	XP_004065058.1	47.945	33	3	5	37	1.05e-09
XP_018874897.2	XP_054328142.1	43.902	40	4	6	41	2.61e-09
XP_018874897.2	XP_055123115.1	43.902	40	4	6	41	3.40e-09
XP_018874897.2	XP_024096040.1	40.187	52	6	12	52	4.31e-09
XP_018874897.2	XP_055124514.1	31.169	39	3	14	40	0.25
XP_018874897.2	XP_016798538.1	31.169	39	3	14	40	0.25
XP_018874897.2	XP_057157162.1	31.169	39	3	14	40	0.25
XP_018874897.2	NP_001164633.1	31.169	39	3	14	40	0.25
XP_018874897.2	XP_004064408.1	31.169	39	3	14	40	0.25
XP_018874897.2	XP_003807308.3	29.167	40	1	11	33	0.52
XP_018874897.2	XP_016799125.1	29.167	40	1	11	33	0.60
XP_018874897.2	XP_054326771.1	29.870	40	3	14	40	2.5
XP_018874897.2	XP_024096899.1	29.870	40	3	14	40	2.5
XP_018874897.2	XP_055123751.1	30.189	36	1	1	29	5.5
XP_018874897.2	XP_055231440.1	30.189	36	1	1	29	5.9
XP_018874897.2	XP_003810008.2	32.836	39	3	6	33	9.5
XP_018874897.2	XP_054326674.1	27.778	41	1	11	33	9.6
XP_018874901.1	XP_018874901.1	100.000	0	0	0	100	1.92e-143
XP_018874901.1	XP_003814434.1	99.487	1	0	0	100	2.24e-142
XP_018874901.1	NP_001135391.1	98.974	2	0	0	100	2.08e-141
XP_018874901.1	XP_016798948.2	98.980	1	1	1	100	1.04e-140
XP_018874901.1	XP_055123094.1	96.923	6	0	0	100	1.14e-138
XP_018874901.1	XP_024097337.1	96.939	5	1	1	100	5.39e-138
XP_018874901.1	XP_054328812.1	95.408	8	1	1	100	5.68e-76
XP_018874901.1	XP_024096040.1	27.273	57	3	7	62	3.29e-04
XP_018874901.1	XP_024096040.1	40.541	19	1	3	62	0.28
XP_018874901.1	XP_054328142.1	25.253	121	7	27	94	4.42e-04
XP_018874901.1	XP_004065058.1	28.571	51	4	9	59	0.002
XP_018874901.1	XP_004065058.1	40.541	19	1	3	59	0.22
XP_018874901.1	XP_055123115.1	25.301	55	3	7	42	0.010
XP_018874901.1	NP_001013764.1	31.818	21	1	9	23	0.049
XP_018874901.1	XP_003806000.2	31.818	21	1	9	23	0.049
XP_018874901.1	XP_055123758.1	33.333	27	2	5	23	0.10
XP_018874901.1	XP_054327054.1	28.767	49	1	3	37	0.19
XP_018874901.1	XP_034805711.1	40.541	19	1	3	17	0.26
XP_018874901.1	XP_016799916.1	40.541	19	1	3	17	0.38
XP_018874901.1	XP_018874474.3	23.913	43	3	27	37	1.6
XP_018874901.1	XP_030861904.2	32.394	33	2	15	36	6.2
XP_018874901.1	XP_003807201.3	34.615	24	1	10	27	8.1
XP_018874901.1	XP_054532322.1	34.615	24	1	10	27	8.9
XP_004063781.3	XP_004063781.3	100.000	0	0	0	100	0.0
XP_004063781.3	XP_054184027.1	97.605	12	0	0	100	0.0
XP_004063781.3	XP_024208751.1	98.723	6	0	0	94	0.0
XP_004063781.3	XP_014198860.1	98.511	7	0	0	94	0.0
XP_004063781.3	XP_054329090.1	97.246	11	1	2	94	0.0
XP_004063781.3	XP_024097309.1	97.246	11	1	2	94	0.0
XP_004063781.3	XP_055123091.1	95.957	19	0	0	94	0.0
XP_004063781.3	XP_016798248.1	74.194	8	0	0	6	2.07e-05
XP_004063781.3	XP_002832126.2	74.194	8	0	0	6	2.09e-05
XP_004063781.3	XP_055232732.1	63.636	12	0	0	7	1.48e-04
XP_004063781.3	XP_054962888.1	78.261	5	0	0	5	0.009
XP_004063781.3	NP_001164662.1	78.261	5	0	0	5	0.009
XP_004063781.3	XP_009232952.1	53.125	15	0	0	6	0.012
XP_004063781.3	XP_055124368.1	78.261	5	0	0	5	0.022
XP_004063781.3	NP_001239464.2	54.545	14	1	1	7	0.030
XP_004063781.3	NP_001239464.2	70.000	6	0	0	7	3.5
XP_004063781.3	XP_034805828.1	54.545	14	1	1	7	0.030
XP_004063781.3	XP_034805828.1	70.000	6	0	0	7	3.5
XP_004063781.3	XP_018874754.2	54.545	14	1	1	7	0.038
XP_004063781.3	XP_018874754.2	70.000	6	0	0	7	4.8
XP_004063781.3	XP_055232627.1	51.613	15	0	0	6	0.16
XP_004063781.3	XP_055122811.1	65.217	8	0	0	5	1.1
XP_004063781.3	XP_018874655.2	65.000	7	0	0	4	2.0
XP_004063781.3	XP_055231614.1	68.421	6	0	0	4	6.9
XP_004063782.2	XP_004063782.2	100.000	0	0	0	100	0.0
XP_004063782.2	XP_014198859.2	98.901	7	0	0	100	0.0
XP_004063782.2	XP_016799373.2	98.430	10	0	0	100	0.0
XP_004063782.2	NP_001660.2	98.988	6	0	0	93	0.0
XP_004063782.2	XP_009232841.1	97.976	12	0	0	93	0.0
XP_004063782.2	XP_054328273.1	96.995	12	1	6	93	0.0
XP_004063782.2	XP_055123086.1	96.459	21	0	0	93	0.0
XP_004063782.2	XP_055124899.1	65.000	193	3	3	88	0.0
XP_004063782.2	NP_001011719.1	64.643	195	3	3	88	0.0
XP_004063782.2	XP_054400256.1	63.715	209	0	0	90	0.0
XP_004063782.2	XP_055123077.1	63.889	208	0	0	90	0.0
XP_004063782.2	XP_034807237.1	60.645	235	2	9	96	0.0
XP_004063782.2	XP_054328941.1	63.715	209	0	0	90	0.0
XP_004063782.2	XP_055232335.1	63.715	209	0	0	90	0.0
XP_004063782.2	XP_016799380.1	63.715	209	0	0	90	0.0
XP_004063782.2	XP_054183051.1	63.715	209	0	0	90	0.0
XP_004063782.2	XP_024097304.1	64.821	194	3	3	88	0.0
XP_004063782.2	XP_054329069.1	64.865	193	2	2	87	0.0
XP_004063782.2	XP_034807241.1	63.750	200	3	3	88	0.0
XP_004063782.2	XP_054532525.1	63.571	201	3	3	88	0.0
XP_004063782.2	XP_009232843.2	60.312	227	2	2	90	0.0
XP_004063782.2	XP_054329080.1	60.139	228	2	2	90	0.0
XP_004063782.2	XP_055124123.1	60.633	222	2	2	89	0.0
XP_004063782.2	XP_054532323.1	59.792	230	2	2	90	0.0
XP_004063782.2	XP_008975218.3	59.792	230	2	2	90	0.0
XP_004063782.2	XP_030861630.2	59.272	233	2	2	90	0.0
XP_004063782.2	NP_001188467.1	59.619	231	2	2	90	0.0
XP_004063782.2	XP_055232812.1	56.863	186	5	56	88	0.0
XP_004063782.2	XP_054962614.1	50.265	275	3	6	89	0.0
XP_004063782.2	XP_054327259.1	49.912	277	3	6	89	0.0
XP_004063782.2	XP_054400280.1	49.912	277	3	6	89	0.0
XP_004063782.2	XP_018875065.1	50.088	276	3	6	89	0.0
XP_004063782.2	XP_054532393.1	50.088	276	3	6	89	0.0
XP_004063782.2	NP_001307679.1	50.088	276	3	6	89	0.0
XP_004063782.2	XP_055125287.1	49.912	277	3	6	89	0.0
XP_004063782.2	XP_034805636.1	24.099	264	15	73	65	9.31e-22
XP_004063782.2	NP_000193.1	24.099	264	15	73	65	1.48e-21
XP_004063782.2	XP_016799854.2	23.874	265	15	73	65	2.90e-21
XP_004063782.2	XP_030861714.1	23.874	265	15	73	65	3.68e-21
XP_004063782.2	XP_055125442.1	23.649	266	15	73	65	9.25e-21
XP_004063782.2	XP_054326614.1	23.649	266	15	73	65	1.13e-20
XP_004063782.2	XP_054401141.1	23.649	266	15	73	65	2.96e-20
XP_004063782.2	XP_034805600.1	27.273	87	3	9	21	4.30e-08
XP_004063782.2	XP_055231801.1	31.915	55	3	9	15	8.13e-08
XP_055232335.1	XP_055232335.1	100.000	0	0	0	100	0.0
XP_055232335.1	XP_016799380.1	99.349	4	0	0	100	0.0
XP_055232335.1	XP_054183051.1	99.349	4	0	0	100	0.0
XP_055232335.1	XP_055123077.1	98.046	12	0	0	100	0.0
XP_055232335.1	XP_054328941.1	97.557	15	0	0	100	0.0
XP_055232335.1	XP_034807237.1	98.795	7	0	0	95	0.0
XP_055232335.1	XP_054400256.1	97.762	13	0	0	95	0.0
XP_055232335.1	XP_009232841.1	65.343	192	0	0	90	0.0
XP_055232335.1	XP_004063782.2	65.343	192	0	0	90	0.0
XP_055232335.1	XP_055123086.1	64.801	195	0	0	90	0.0
XP_055232335.1	XP_016799373.2	65.343	192	0	0	90	0.0
XP_055232335.1	NP_001660.2	65.162	193	0	0	90	0.0
XP_055232335.1	XP_014198859.2	65.162	193	0	0	90	0.0
XP_055232335.1	XP_054328273.1	64.643	192	1	6	90	0.0
XP_055232335.1	XP_055124899.1	61.121	213	2	2	90	0.0
XP_055232335.1	NP_001011719.1	60.940	214	2	2	90	0.0
XP_055232335.1	XP_054329069.1	60.940	214	2	2	90	0.0
XP_055232335.1	XP_024097304.1	60.940	214	2	2	90	0.0
XP_055232335.1	XP_054329080.1	57.958	239	4	4	94	0.0
