NP_001002758.1	NP_001002758.1_gene:PRY2_species:HomSap	100.000	0	0	0	100	7.29e-112
NP_001002758.1	NP_004667.2_gene:PRY_species:HomSap	100.000	0	0	0	100	7.29e-112
NP_001002758.1	XP_055233055.1_gene:LOC129530213_species:GorGor	95.946	5	1	1	100	6.02e-105
NP_001002758.1	XP_055233062.1_gene:LOC129530218_species:GorGor	95.946	5	1	1	100	6.02e-105
NP_001002758.1	XP_054401338.1_gene:LOC129053241_species:PonAbe	74.167	27	2	4	79	1.02e-54
NP_001002758.1	XP_054401346.1_gene:LOC129053300_species:PonAbe	74.167	27	2	4	79	1.02e-54
NP_001002758.1	XP_054329342.1_gene:LOC129025764_species:PonPyg	71.074	31	2	4	80	1.19e-53
NP_001002758.1	XP_054401334.1_gene:LOC129053228_species:PonAbe	71.667	30	2	4	79	1.33e-52
NP_001002758.1	XP_054401352.1_gene:LOC129053325_species:PonAbe	70.833	31	2	4	79	2.05e-51
NP_004667.2	NP_001002758.1_gene:PRY2_species:HomSap	100.000	0	0	0	100	7.29e-112
NP_004667.2	NP_004667.2_gene:PRY_species:HomSap	100.000	0	0	0	100	7.29e-112
NP_004667.2	XP_055233055.1_gene:LOC129530213_species:GorGor	95.946	5	1	1	100	6.02e-105
NP_004667.2	XP_055233062.1_gene:LOC129530218_species:GorGor	95.946	5	1	1	100	6.02e-105
NP_004667.2	XP_054401338.1_gene:LOC129053241_species:PonAbe	74.167	27	2	4	79	1.02e-54
NP_004667.2	XP_054401346.1_gene:LOC129053300_species:PonAbe	74.167	27	2	4	79	1.02e-54
NP_004667.2	XP_054329342.1_gene:LOC129025764_species:PonPyg	71.074	31	2	4	80	1.19e-53
NP_004667.2	XP_054401334.1_gene:LOC129053228_species:PonAbe	71.667	30	2	4	79	1.33e-52
NP_004667.2	XP_054401352.1_gene:LOC129053325_species:PonAbe	70.833	31	2	4	79	2.05e-51
